Home Ownership,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Annual_Income_nan,Years_in_current_job_nan,Months_since_last_delinquent_nan,Bankruptcies_nan,Credit_Score_nan,Home Mortgage,Own Home,Rent,median_loan_amount,annual_income_cat,Id
Home Mortgage,2.0,0.0,4.0,9.5,74558.0,0.0,0.0,0.0,Short Term,33792.0,8759.0,1266.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,1,1111
Own Home,1.0,0.0,10.0,36.2,539836.0,0.0,14.0,0.0,Short Term,99999999.0,42427.0,36190.0,750.0,0,0,0,0,0,0,0,1,0,250118.0,3,1112
Home Mortgage,7.0,0.0,10.0,18.7,0.0,0.0,0.0,0.0,Short Term,53834.0,0.0,7626.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1113
Home Mortgage,10.0,0.0,22.0,15.8,1270896.0,0.0,0.0,0.0,Short Term,519134.0,376466.0,25437.0,729.0,1,0,0,1,0,0,1,0,0,250118.0,3,1114
Home Mortgage,5.0,0.0,20.0,22.5,771210.0,0.0,0.0,0.0,Short Term,112134.0,432269.0,25177.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1115
Home Mortgage,0.5,0.0,12.0,12.7,616308.0,0.0,0.0,0.0,Short Term,303754.0,291156.0,21456.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1116
Home Mortgage,3.0,0.0,14.0,14.4,521048.0,0.0,29.0,0.0,Short Term,374066.0,143108.0,19222.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,1117
Home Mortgage,10.0,0.0,14.0,20.5,780164.0,0.0,68.0,0.0,Short Term,269852.0,247285.0,20703.0,750.0,0,0,0,0,0,0,1,0,0,250118.0,3,1118
Home Mortgage,2.0,0.0,12.0,14.0,1025068.0,0.0,0.0,0.0,Short Term,99999999.0,290377.0,17851.0,750.0,0,0,0,1,0,0,0,0,1,250118.0,3,1119
Own Home,6.0,0.0,3.0,14.7,206756.0,0.0,0.0,0.0,Short Term,108856.0,88027.0,3930.0,741.0,0,0,0,1,0,0,0,1,0,250118.0,1,1120
Home Mortgage,6.0,0.0,14.0,26.4,422532.0,0.0,0.0,0.0,Short Term,188936.0,89775.0,12798.0,725.0,0,0,0,1,0,0,1,0,0,250118.0,1,1121
Own Home,2.0,0.0,13.0,11.5,118030.0,0.0,38.0,0.0,Short Term,98824.0,19171.0,8429.0,679.0,0,0,0,0,0,0,0,1,0,250118.0,3,1122
Home Mortgage,8.0,0.0,6.0,11.9,171622.0,0.0,32.0,0.0,Short Term,550506.0,43871.0,18626.0,739.0,0,0,0,0,0,0,0,0,1,250118.0,2,1123
Home Mortgage,2.0,0.0,10.0,21.0,578204.0,0.0,0.0,0.0,Short Term,379588.0,341069.0,16282.0,740.0,0,0,0,1,0,0,1,0,0,250118.0,1,1124
Home Mortgage,1.0,0.0,10.0,16.9,960916.0,0.0,0.0,0.0,Short Term,322278.0,633194.0,25606.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1125
Home Mortgage,3.0,0.0,8.0,4.8,508222.0,0.0,0.0,0.0,Short Term,99999999.0,61446.0,9655.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,1,1126
Home Mortgage,10.0,0.0,13.0,13.4,1662936.0,0.0,0.0,0.0,Short Term,65582.0,465329.0,24918.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,1127
Home Mortgage,0.5,0.0,3.0,10.1,100628.0,0.0,0.0,0.0,Short Term,167706.0,67792.0,11659.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1128
Home Mortgage,10.0,0.0,19.0,15.3,925584.0,0.0,81.0,0.0,Short Term,283624.0,333336.0,20475.0,735.0,0,0,0,0,0,0,0,0,1,250118.0,3,1129
Home Mortgage,6.0,0.0,11.0,19.4,562760.0,0.0,0.0,0.0,Short Term,527164.0,273144.0,17034.0,746.0,0,0,0,1,0,0,1,0,0,250118.0,3,1130
Home Mortgage,10.0,0.0,11.0,21.2,261690.0,1.0,17.00315366972477,1.0,Short Term,211970.0,81358.0,16652.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1131
Home Mortgage,10.0,0.0,7.0,25.8,1065790.0,0.0,0.0,0.0,Short Term,613844.0,770431.0,37346.0,722.0,0,1,1,1,0,0,1,0,0,250118.0,3,1132
Home Mortgage,0.5,0.0,8.0,21.3,107602.0,0.0,9.0,0.0,Short Term,175560.0,80275.0,13760.0,740.0,0,0,0,0,0,0,1,0,0,250118.0,3,1133
Home Mortgage,10.0,0.0,6.0,15.1,237182.0,0.0,0.0,0.0,Short Term,359172.0,4712.0,969.0,744.0,1,0,0,1,0,0,0,0,1,250118.0,3,1134
Home Mortgage,2.0,0.0,9.0,21.5,6622.0,0.0,70.0,0.0,Short Term,66506.0,494.0,27382.0,688.0,0,0,0,0,0,0,0,0,1,250118.0,3,1135
Home Mortgage,2.0,0.0,12.0,23.0,1863268.0,0.0,0.0,0.0,Short Term,172722.0,247817.0,3835.0,751.0,0,0,0,1,0,0,1,0,0,250118.0,1,1136
Home Mortgage,10.0,0.0,16.0,19.7,546502.0,0.0,0.0,0.0,Short Term,539660.0,403541.0,14330.0,668.0,0,0,0,1,0,0,1,0,0,250118.0,3,1137
Own Home,7.0,0.0,7.0,25.2,582648.0,0.0,0.0,0.0,Short Term,667876.0,354255.0,29374.0,731.0,0,0,0,1,0,1,0,1,0,250118.0,2,1138
Home Mortgage,6.0,0.0,8.0,22.1,923010.0,0.0,0.0,0.0,Short Term,542740.0,607411.0,25436.0,703.0,0,0,0,1,0,0,1,0,0,250118.0,3,1139
Home Mortgage,9.0,0.0,12.0,11.3,746636.0,0.0,0.0,0.0,Short Term,325688.0,230850.0,6785.0,733.0,0,0,0,1,0,0,1,0,0,250118.0,1,1140
Home Mortgage,5.0,0.0,11.0,15.4,310002.0,1.0,72.0,1.0,Short Term,118558.0,82460.0,24204.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,1141
Home Mortgage,6.0,0.0,12.0,18.9,272140.0,0.0,0.0,0.0,Short Term,337084.0,110466.0,26186.0,708.0,0,0,0,1,0,0,0,0,1,250118.0,3,1142
Home Mortgage,3.0,0.0,12.0,17.5,503800.0,0.0,0.0,0.0,Short Term,108306.0,154470.0,3801.0,719.0,1,0,0,1,0,0,0,0,1,250118.0,1,1143
Home Mortgage,10.0,2.0,5.0,16.2,189376.0,3.0,17.00315366972477,1.0,Short Term,202796.0,140163.0,23653.0,736.0,0,0,0,1,0,0,1,0,0,250118.0,2,1144
Home Mortgage,2.0,0.0,5.0,8.8,92774.0,0.0,0.0,0.0,Short Term,85294.0,1995.0,4992.0,729.0,0,0,0,1,0,0,0,0,1,250118.0,2,1145
Home Mortgage,4.0,0.0,10.0,16.1,387266.0,0.0,0.0,0.0,Short Term,218394.0,87628.0,10315.0,708.0,0,0,0,1,0,0,0,0,1,250118.0,1,1146
Own Home,5.0,0.0,14.0,16.0,544170.0,0.0,36.0,0.0,Short Term,273130.0,195510.0,14271.0,711.0,0,0,0,0,0,0,0,1,0,250118.0,1,1147
Home Mortgage,5.0,0.0,8.0,10.4,262570.0,0.0,0.0,0.0,Short Term,94578.0,96824.0,8808.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,1,1148
Home Mortgage,10.0,0.0,20.0,41.5,2110262.0,0.0,0.0,0.0,Short Term,497904.0,235106.0,31835.0,731.0,1,0,0,1,0,0,1,0,0,250118.0,3,1149
Home Mortgage,10.0,0.0,8.0,17.4,347666.0,0.0,42.0,0.0,Short Term,133804.0,82574.0,17575.0,731.0,1,0,0,0,0,1,0,0,1,250118.0,2,1150
Home Mortgage,10.0,0.0,10.0,11.7,230274.0,0.0,29.0,0.0,Short Term,132792.0,127281.0,12590.0,731.0,1,0,0,0,0,1,0,0,1,250118.0,2,1151
Home Mortgage,10.0,0.0,11.0,16.4,1221880.0,0.0,0.0,0.0,Short Term,155122.0,616265.0,30010.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,3,1152
Home Mortgage,10.0,0.0,4.0,44.5,370370.0,1.0,70.0,1.0,Short Term,66594.0,79971.0,11841.0,741.0,1,1,1,0,0,0,0,0,1,250118.0,1,1153
Own Home,1.0,0.0,3.0,11.0,26752.0,0.0,48.0,0.0,Short Term,99999999.0,13623.0,5174.0,721.0,0,0,0,0,0,0,0,1,0,250118.0,1,1154
Home Mortgage,10.0,0.0,10.0,17.8,195316.0,0.0,0.0,0.0,Short Term,153758.0,60382.0,14670.0,651.0,1,1,1,1,0,0,0,0,1,250118.0,1,1155
Home Mortgage,3.0,0.0,15.0,13.8,734492.0,0.0,0.0,0.0,Short Term,271590.0,317167.0,22401.0,750.0,0,0,0,1,0,0,1,0,0,250118.0,3,1156
Home Mortgage,2.0,0.0,5.0,17.0,415888.0,0.0,0.0,0.0,Short Term,559306.0,255740.0,12845.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1157
Home Mortgage,6.0,0.0,8.0,17.0,50688.0,0.0,0.0,0.0,Short Term,317438.0,38209.0,34411.0,743.0,0,0,0,1,0,0,0,0,1,250118.0,3,1158
Home Mortgage,4.0,0.0,8.0,19.0,222618.0,1.0,17.00315366972477,1.0,Short Term,35816.0,83239.0,9592.0,725.0,0,0,0,1,0,0,1,0,0,250118.0,1,1159
Own Home,10.0,0.0,12.0,20.5,360404.0,1.0,17.00315366972477,1.0,Short Term,395648.0,277020.0,12701.0,671.0,0,0,0,1,0,0,0,1,0,250118.0,1,1160
Home Mortgage,0.5,0.0,3.0,15.5,699050.0,0.0,0.0,0.0,Short Term,332882.0,320587.0,8448.0,710.0,0,0,0,1,0,0,1,0,0,250118.0,1,1161
Home Mortgage,1.0,0.0,7.0,19.7,527252.0,0.0,32.0,0.0,Short Term,432432.0,354711.0,18519.0,734.0,0,0,0,0,0,0,0,0,1,250118.0,2,1162
Home Mortgage,4.0,0.0,9.0,16.5,217932.0,0.0,71.0,0.0,Short Term,155672.0,157909.0,14980.0,736.0,0,0,0,0,0,0,1,0,0,250118.0,3,1163
Home Mortgage,0.5,0.0,5.0,9.0,366608.0,0.0,0.0,0.0,Short Term,258852.0,295070.0,14158.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1164
Home Mortgage,10.0,0.0,20.0,41.3,1424852.0,0.0,3.0,0.0,Short Term,445104.0,595574.0,9382.0,734.0,0,0,0,0,0,0,1,0,0,250118.0,2,1165
Home Mortgage,6.0,0.0,9.0,24.0,206228.0,0.0,62.0,0.0,Short Term,133034.0,94753.0,8617.0,707.0,1,0,0,0,0,0,1,0,0,250118.0,1,1166
Home Mortgage,0.5,0.0,15.0,11.0,343068.0,0.0,0.0,0.0,Short Term,44264.0,188442.0,8962.0,725.0,0,0,0,1,0,0,0,0,1,250118.0,1,1167
Home Mortgage,3.0,0.0,10.0,29.5,636042.0,1.0,52.0,1.0,Short Term,154264.0,103816.0,12601.0,737.0,0,0,0,0,0,0,0,0,1,250118.0,1,1168
Home Mortgage,10.0,0.0,8.0,23.5,1066054.0,0.0,0.0,0.0,Short Term,542146.0,530309.0,14533.0,737.0,0,0,0,1,0,0,0,0,1,250118.0,1,1169
Home Mortgage,5.0,0.0,15.0,18.9,472164.0,0.0,0.0,0.0,Short Term,179146.0,212040.0,19766.0,741.0,1,0,0,1,0,0,1,0,0,250118.0,2,1170
Home Mortgage,10.0,0.0,3.0,13.0,546590.0,0.0,0.0,0.0,Short Term,181324.0,54758.0,1675.0,731.0,0,1,1,1,0,0,0,0,1,250118.0,1,1171
Home Mortgage,2.0,0.0,19.0,17.9,1270588.0,1.0,32.0,1.0,Short Term,99999999.0,389557.0,31424.0,738.0,0,0,0,0,0,0,0,0,1,250118.0,3,1172
Home Mortgage,4.0,0.0,11.0,31.9,718498.0,0.0,3.0,0.0,Short Term,110220.0,510701.0,28668.0,725.0,0,0,0,0,0,0,0,0,1,250118.0,3,1173
Home Mortgage,10.0,0.0,7.0,12.2,975084.0,0.0,0.0,0.0,Short Term,99999999.0,549898.0,14522.0,742.0,0,0,0,1,0,0,1,0,0,250118.0,3,1174
Home Mortgage,0.5,0.0,21.0,21.5,860530.0,0.0,0.0,0.0,Short Term,333740.0,360449.0,46461.0,745.0,0,0,0,1,0,0,1,0,0,250118.0,3,1175
Home Mortgage,4.0,0.0,12.0,12.6,292072.0,0.0,0.0,0.0,Short Term,151558.0,133437.0,13004.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,1,1176
Home Mortgage,10.0,0.0,11.0,22.2,1109372.0,0.0,0.0,0.0,Short Term,99999999.0,937004.0,37754.0,718.0,0,0,0,1,0,0,1,0,0,250118.0,3,1177
Home Mortgage,10.0,0.0,19.0,35.3,3615722.0,0.0,25.0,0.0,Short Term,441276.0,1361483.0,40905.0,748.0,0,0,0,0,0,0,1,0,0,250118.0,3,1178
Home Mortgage,10.0,0.0,12.0,19.3,892628.0,0.0,13.0,0.0,Short Term,389180.0,569696.0,26798.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,1179
Home Mortgage,0.5,0.0,10.0,17.0,893244.0,0.0,0.0,0.0,Short Term,442464.0,448989.0,25555.0,740.0,0,0,0,1,0,0,1,0,0,250118.0,3,1180
Home Mortgage,10.0,0.0,20.0,18.2,549516.0,0.0,79.0,0.0,Short Term,128722.0,312740.0,23381.0,728.0,0,0,0,0,0,0,1,0,0,250118.0,3,1181
Own Home,5.0,0.0,6.0,27.4,768020.0,0.0,0.0,0.0,Short Term,419716.0,491492.0,17110.0,742.0,0,0,0,1,0,0,0,1,0,250118.0,1,1182
Own Home,8.0,0.0,5.0,9.9,196702.0,0.0,54.0,0.0,Short Term,155562.0,109402.0,11243.0,720.0,0,0,0,0,0,0,0,1,0,250118.0,1,1183
Home Mortgage,4.0,0.0,10.0,16.5,485210.0,0.0,80.0,0.0,Short Term,367114.0,257298.0,19250.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,3,1184
Home Mortgage,1.0,0.0,9.0,17.0,7204516.0,0.0,0.0,0.0,Short Term,99999999.0,4249673.0,42251.0,739.0,0,0,0,1,0,0,1,0,0,250118.0,3,1185
Home Mortgage,2.0,0.0,8.0,17.0,428296.0,0.0,0.0,0.0,Short Term,99999999.0,98762.0,3963.0,748.0,0,0,0,1,0,0,1,0,0,250118.0,1,1186
Home Mortgage,6.0,0.0,3.0,30.6,153494.0,0.0,0.0,0.0,Short Term,131516.0,115729.0,4755.0,740.0,0,0,0,1,0,0,0,0,1,250118.0,1,1187
Own Home,10.0,0.0,7.0,21.1,894322.0,0.0,0.0,0.0,Short Term,193424.0,12350.0,1082.0,731.0,1,0,0,1,0,0,0,1,0,250118.0,1,1188
Home Mortgage,4.0,0.0,6.0,29.7,175054.0,0.0,13.0,0.0,Short Term,269368.0,112024.0,9000.0,741.0,0,0,0,0,0,0,0,0,1,250118.0,3,1189
Home Mortgage,2.0,0.0,13.0,22.6,271854.0,2.0,17.00315366972477,2.0,Short Term,52602.0,67146.0,7533.0,705.0,0,0,0,1,0,0,0,0,1,250118.0,1,1190
Home Mortgage,4.0,0.0,15.0,13.3,1242010.0,0.0,0.0,0.0,Short Term,208098.0,65436.0,20532.0,751.0,0,0,0,1,0,0,1,0,0,250118.0,3,1191
Home Mortgage,0.5,0.0,5.0,8.0,100804.0,0.0,0.0,0.0,Short Term,112024.0,64600.0,2042.0,706.0,0,0,0,1,0,0,0,0,1,250118.0,1,1192
Home Mortgage,5.0,0.0,9.0,12.5,154550.0,1.0,17.00315366972477,1.0,Short Term,163262.0,65531.0,8710.0,731.0,1,0,0,1,0,0,0,0,1,250118.0,1,1193
Home Mortgage,1.0,0.0,5.0,11.3,347908.0,0.0,0.0,0.0,Short Term,536074.0,147535.0,3068.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,1,1194
Home Mortgage,10.0,0.0,8.0,30.3,392568.0,0.0,75.0,0.0,Short Term,199584.0,146794.0,5899.0,746.0,0,0,0,0,0,0,1,0,0,250118.0,1,1195
Own Home,10.0,0.0,6.0,20.2,686290.0,0.0,13.0,0.0,Short Term,767316.0,529283.0,35343.0,731.0,1,0,0,0,0,0,0,1,0,250118.0,3,1196
Home Mortgage,10.0,0.0,10.0,12.7,562848.0,0.0,34.0,0.0,Short Term,99999999.0,80693.0,38841.0,750.0,0,0,0,0,0,0,1,0,0,250118.0,3,1197
Home Mortgage,6.0,0.0,13.0,13.6,694672.0,0.0,0.0,0.0,Short Term,99999999.0,457748.0,35997.0,745.0,0,0,0,1,0,0,0,0,1,250118.0,3,1198
Home Mortgage,4.0,0.0,8.0,20.8,650496.0,0.0,0.0,0.0,Short Term,782716.0,448305.0,36406.0,703.0,0,0,0,1,0,0,1,0,0,250118.0,3,1199
Home Mortgage,4.0,0.0,6.0,15.4,431222.0,0.0,0.0,0.0,Short Term,287408.0,217493.0,5653.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,1,1200
Own Home,3.0,0.0,5.0,16.5,234344.0,0.0,0.0,0.0,Short Term,283756.0,121847.0,3456.0,732.0,1,0,0,1,0,0,0,1,0,250118.0,1,1201
Home Mortgage,10.0,0.0,15.0,15.0,6286192.0,0.0,30.0,0.0,Short Term,762762.0,2540756.0,65059.0,715.0,0,0,0,0,0,0,0,0,1,250118.0,3,1202
Home Mortgage,10.0,0.0,12.0,21.2,1527724.0,0.0,0.0,0.0,Short Term,325292.0,661010.0,14683.0,746.0,0,0,0,1,0,0,1,0,0,250118.0,2,1203
Own Home,1.0,0.0,9.0,18.2,377630.0,0.0,41.0,0.0,Short Term,424006.0,263530.0,32264.0,742.0,0,0,0,0,0,0,0,1,0,250118.0,3,1204
Home Mortgage,3.0,0.0,10.0,12.5,196548.0,0.0,39.0,0.0,Short Term,97240.0,122550.0,8437.0,711.0,1,0,0,0,0,0,0,0,1,250118.0,1,1205
Home Mortgage,2.0,0.0,8.0,21.6,587796.0,0.0,0.0,0.0,Short Term,112310.0,99503.0,13358.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1206
Home Mortgage,10.0,0.0,14.0,28.5,786830.0,0.0,0.0,0.0,Short Term,672474.0,472967.0,19940.0,714.0,0,0,0,1,0,0,1,0,0,250118.0,3,1207
Home Mortgage,1.0,0.0,9.0,19.1,1741036.0,0.0,0.0,0.0,Short Term,660924.0,166896.0,11476.0,748.0,0,0,0,1,0,0,1,0,0,250118.0,3,1208
Home Mortgage,1.0,0.0,9.0,16.5,924594.0,0.0,0.0,0.0,Short Term,99999999.0,154907.0,10559.0,748.0,0,0,0,1,0,0,1,0,0,250118.0,1,1209
Home Mortgage,7.0,0.0,6.0,19.8,343420.0,0.0,0.0,0.0,Short Term,442838.0,244986.0,16790.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1210
Home Mortgage,10.0,0.0,8.0,18.7,514668.0,0.0,0.0,0.0,Short Term,447392.0,399570.0,30589.0,740.0,0,0,0,1,0,0,1,0,0,250118.0,3,1211
Home Mortgage,2.0,0.0,12.0,10.5,1055604.0,0.0,16.0,0.0,Short Term,538406.0,408424.0,11111.0,748.0,0,0,0,0,0,0,0,0,1,250118.0,3,1212
Home Mortgage,4.0,0.0,7.0,14.4,310134.0,0.0,54.0,0.0,Short Term,99999999.0,179189.0,13549.0,742.0,0,0,0,0,0,0,1,0,0,250118.0,1,1213
Home Mortgage,7.0,0.0,6.0,36.3,221958.0,0.0,0.0,0.0,Short Term,199804.0,108490.0,4578.0,743.0,0,0,0,1,0,0,1,0,0,250118.0,3,1214
Home Mortgage,4.0,0.0,5.0,16.5,142516.0,0.0,15.0,0.0,Short Term,87692.0,106343.0,10433.0,730.0,1,0,0,0,0,0,0,0,1,250118.0,1,1215
Home Mortgage,2.0,0.0,6.0,13.5,188056.0,0.0,39.0,0.0,Short Term,121594.0,27930.0,10516.0,732.0,0,0,0,0,0,0,0,0,1,250118.0,2,1216
Home Mortgage,10.0,0.0,9.0,10.9,150260.0,0.0,3.0,0.0,Short Term,139370.0,53200.0,10970.0,733.0,1,0,0,0,0,0,0,0,1,250118.0,1,1217
Home Mortgage,2.0,0.0,6.0,14.8,92598.0,1.0,17.00315366972477,1.0,Short Term,87296.0,11191.0,1411.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,1218
Own Home,7.0,0.0,13.0,32.1,530948.0,0.0,0.0,0.0,Short Term,99999999.0,260452.0,14290.0,739.0,0,0,0,1,0,0,0,1,0,250118.0,1,1219
Home Mortgage,10.0,0.0,10.0,21.8,407528.0,0.0,10.0,0.0,Short Term,130108.0,298110.0,11011.0,733.0,0,0,0,0,0,0,1,0,0,250118.0,3,1220
Home Mortgage,10.0,0.0,6.0,24.2,327294.0,1.0,17.00315366972477,1.0,Short Term,123244.0,210881.0,8128.0,731.0,0,1,1,1,0,1,1,0,0,250118.0,2,1221
Home Mortgage,10.0,0.0,9.0,22.1,923472.0,0.0,53.0,0.0,Short Term,367334.0,397176.0,36529.0,731.0,0,0,0,0,0,1,1,0,0,250118.0,2,1222
Home Mortgage,10.0,0.0,11.0,29.5,1338612.0,0.0,0.0,0.0,Short Term,532070.0,890169.0,49780.0,738.0,1,0,0,1,0,0,0,0,1,250118.0,3,1223
Home Mortgage,9.0,0.0,12.0,16.5,696586.0,0.0,16.0,0.0,Short Term,65252.0,39102.0,2592.0,737.0,0,0,0,0,0,0,0,0,1,250118.0,1,1224
Home Mortgage,5.0,0.0,6.0,20.1,129514.0,0.0,19.0,0.0,Short Term,445720.0,20691.0,24380.0,740.0,0,0,0,0,0,0,1,0,0,250118.0,3,1225
Home Mortgage,10.0,0.0,17.0,12.2,2413686.0,0.0,35.0,0.0,Short Term,306592.0,1488365.0,24350.0,734.0,0,0,0,0,0,0,1,0,0,250118.0,3,1226
Home Mortgage,1.0,0.0,12.0,12.8,291786.0,0.0,32.0,0.0,Short Term,134552.0,108110.0,15705.0,741.0,0,0,0,0,0,0,0,0,1,250118.0,1,1227
Home Mortgage,10.0,0.0,10.0,13.4,0.0,0.0,38.0,0.0,Short Term,293744.0,0.0,11659.0,748.0,0,0,0,0,0,0,0,0,1,250118.0,2,1228
Home Mortgage,8.0,0.0,14.0,17.2,603834.0,1.0,17.00315366972477,1.0,Short Term,313302.0,153843.0,11014.0,747.0,0,0,0,1,0,0,1,0,0,250118.0,1,1229
Home Mortgage,1.0,0.0,5.0,11.8,380446.0,0.0,0.0,0.0,Short Term,99999999.0,95285.0,2294.0,749.0,0,0,0,1,0,0,0,0,1,250118.0,1,1230
Home Mortgage,9.0,0.0,13.0,34.5,647944.0,1.0,17.00315366972477,1.0,Short Term,246862.0,248463.0,16596.0,747.0,0,0,0,1,0,0,0,0,1,250118.0,3,1231
Home Mortgage,3.0,0.0,9.0,11.9,227216.0,0.0,0.0,0.0,Short Term,110286.0,166801.0,10572.0,732.0,1,0,0,1,0,0,0,0,1,250118.0,2,1232
Home Mortgage,9.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,Short Term,332156.0,0.0,0.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,1233
Home Mortgage,6.0,0.0,7.0,7.2,107998.0,0.0,0.0,0.0,Short Term,581856.0,34504.0,20652.0,700.0,1,0,0,1,0,0,0,0,1,250118.0,2,1234
Home Mortgage,10.0,0.0,10.0,20.4,587378.0,0.0,10.0,0.0,Short Term,131934.0,350018.0,20948.0,731.0,0,0,0,0,0,1,0,0,1,250118.0,2,1235
Home Mortgage,10.0,0.0,15.0,18.6,2368520.0,0.0,0.0,0.0,Short Term,538736.0,965485.0,46402.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1236
Home Mortgage,2.0,0.0,6.0,17.7,428076.0,0.0,0.0,0.0,Short Term,135190.0,361.0,6888.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1237
Own Home,10.0,0.0,9.0,15.9,933064.0,0.0,0.0,0.0,Short Term,99999999.0,453682.0,25747.0,731.0,0,0,0,1,0,0,0,1,0,250118.0,2,1238
Home Mortgage,3.0,0.0,20.0,31.7,540056.0,0.0,0.0,0.0,Short Term,250140.0,372191.0,19711.0,729.0,1,0,0,1,0,0,0,0,1,250118.0,1,1239
Home Mortgage,2.0,0.0,8.0,11.5,500258.0,0.0,0.0,0.0,Short Term,304040.0,255778.0,14101.0,746.0,0,0,0,1,0,0,0,0,1,250118.0,1,1240
Home Mortgage,10.0,0.0,3.0,22.0,116336.0,0.0,13.0,0.0,Short Term,131626.0,73245.0,2122.0,745.0,1,0,0,0,0,0,1,0,0,250118.0,1,1241
Home Mortgage,6.0,0.0,5.0,16.3,377498.0,0.0,0.0,0.0,Short Term,44132.0,2926.0,1822.0,750.0,0,0,0,1,0,0,1,0,0,250118.0,3,1242
Home Mortgage,10.0,0.0,11.0,18.8,1252878.0,0.0,37.0,0.0,Short Term,259138.0,138491.0,14687.0,751.0,0,0,0,0,0,0,1,0,0,250118.0,3,1243
Home Mortgage,10.0,0.0,9.0,21.6,288860.0,0.0,0.0,0.0,Short Term,219626.0,8227.0,1912.0,731.0,0,0,0,1,0,1,1,0,0,250118.0,2,1244
Home Mortgage,4.0,0.0,7.0,6.6,326238.0,0.0,28.0,0.0,Short Term,128722.0,105374.0,10157.0,743.0,0,0,0,0,0,0,0,0,1,250118.0,1,1245
Home Mortgage,10.0,0.0,14.0,17.5,538604.0,1.0,17.00315366972477,1.0,Short Term,176572.0,315837.0,15006.0,742.0,0,0,0,1,0,0,1,0,0,250118.0,2,1246
Home Mortgage,5.0,0.0,15.0,16.5,507056.0,0.0,0.0,0.0,Short Term,236610.0,197505.0,12389.0,733.0,0,0,0,1,0,0,1,0,0,250118.0,1,1247
Own Home,3.0,0.0,12.0,18.5,750200.0,0.0,70.0,0.0,Short Term,99999999.0,276659.0,13356.0,744.0,0,0,0,0,0,0,0,1,0,250118.0,1,1248
Home Mortgage,10.0,0.0,8.0,13.7,846604.0,0.0,0.0,0.0,Short Term,295570.0,465747.0,30768.0,725.0,0,1,1,1,0,0,1,0,0,250118.0,3,1249
Home Mortgage,10.0,0.0,7.0,14.7,336402.0,0.0,0.0,0.0,Short Term,204732.0,187397.0,12822.0,712.0,0,1,1,1,0,0,0,0,1,250118.0,1,1250
Home Mortgage,10.0,0.0,10.0,21.5,919358.0,0.0,0.0,0.0,Short Term,345972.0,661390.0,24240.0,746.0,0,0,0,1,0,0,0,0,1,250118.0,3,1251
Home Mortgage,0.5,0.0,10.0,13.7,528088.0,0.0,0.0,0.0,Short Term,273064.0,405441.0,13981.0,737.0,0,0,0,1,0,0,0,0,1,250118.0,1,1252
Home Mortgage,10.0,0.0,7.0,11.3,0.0,0.0,6.0,0.0,Short Term,174394.0,0.0,18333.0,743.0,0,0,0,0,0,0,0,0,1,250118.0,3,1253
Home Mortgage,6.0,0.0,6.0,8.6,168806.0,0.0,63.0,0.0,Short Term,147906.0,39653.0,6108.0,647.0,1,0,0,0,0,0,0,0,1,250118.0,1,1254
Home Mortgage,4.0,0.0,11.0,17.6,743292.0,0.0,0.0,0.0,Short Term,412302.0,574522.0,29872.0,731.0,1,0,0,1,0,1,0,0,1,250118.0,2,1255
Home Mortgage,9.0,0.0,13.0,14.9,1518990.0,0.0,0.0,0.0,Short Term,239778.0,409298.0,14270.0,736.0,0,0,0,1,0,0,1,0,0,250118.0,3,1256
Home Mortgage,0.5,0.0,8.0,5.4,136290.0,0.0,0.0,0.0,Short Term,536602.0,50388.0,10057.0,731.0,0,0,0,1,0,1,0,0,1,250118.0,2,1257
Own Home,5.0,0.0,9.0,10.4,324874.0,0.0,0.0,0.0,Short Term,219076.0,219393.0,6506.0,731.0,1,0,0,1,0,1,0,1,0,250118.0,2,1258
